"city","year","isocode","continent","latitude","longitude","city_population","ln_city_population","ln_wpot","post","ln_wpot_post","ln_oworld","ln_tropics","ln_elevation","ln_rugged","ydum1000","ydum1100","ydum1200","ydum1300","ydum1400","ydum1500","ydum1600","ydum1700","ydum1750","ydum1800","ydum1850","ydum1900"
"Rome",1750,"ITA","Europe",41.8899993896484,12.4799995422363,146000,11.8913621902466,8.22371101379395,1,8.22371101379395,9.72980499267578,10.3551025390625,7.09615230560303,3.08887553215027,0,0,0,0,0,0,0,0,1,0,0,0
"Rome",1800,"ITA","Europe",41.8899993896484,12.4799995422363,142000,11.863582611084,8.22371101379395,1,8.22371101379395,9.72980499267578,10.3551025390625,7.09615230560303,3.08887553215027,0,0,0,0,0,0,0,0,0,1,0,0
"Rome",1850,"ITA","Europe",41.8899993896484,12.4799995422363,158000,11.9703502655029,8.22371101379395,1,8.22371101379395,9.72980499267578,10.3551025390625,7.09615230560303,3.08887553215027,0,0,0,0,0,0,0,0,0,0,1,0
"Rome",1900,"ITA","Europe",41.8899993896484,12.4799995422363,438000,12.9899740219116,8.22371101379395,1,8.22371101379395,9.72980499267578,10.3551025390625,7.09615230560303,3.08887553215027,0,0,0,0,0,0,0,0,0,0,0,1
"Rostock",1900,"DEU","Europe",54.0900001525879,12.1300001144409,54000,10.8967390060425,10.1425485610962,1,10.1425485610962,10.3427314758301,0,4.36362934112549,1.51878356933594,0,0,0,0,0,0,0,0,0,0,0,1
"Rostov",1900,"RUS","Asia",57.189998626709,39.4500007629395,142000,11.863582611084,10.3298559188843,1,10.3298559188843,10.3268527984619,0,5.3387393951416,1.78010106086731,0,0,0,0,0,0,0,0,0,0,0,1
"Rotherham",1900,"GBR","Europe",53.4300003051758,-1.35000002384186,53000,10.8780469894409,9.30417728424072,1,9.30417728424072,10.2064657211304,0,5.86852598190308,1.88288617134094,0,0,0,0,0,0,0,0,0,0,0,1
"Rotterdam",1700,"NLD","Europe",51.9199981689453,4.46999979019165,55000,10.9150886535645,7.55924892425537,0,0,9.81941413879395,0,3.34550857543945,0.191574797034264,0,0,0,0,0,0,0,1,0,0,0,0
"Rotterdam",1750,"NLD","Europe",51.9199981689453,4.46999979019165,42000,10.6454248428345,7.55924892425537,1,7.55924892425537,9.81941413879395,0,3.34550857543945,0.191574797034264,0,0,0,0,0,0,0,0,1,0,0,0
"Rotterdam",1800,"NLD","Europe",51.9199981689453,4.46999979019165,60000,11.0020999908447,7.55924892425537,1,7.55924892425537,9.81941413879395,0,3.34550857543945,0.191574797034264,0,0,0,0,0,0,0,0,0,1,0,0
"Rotterdam",1850,"NLD","Europe",51.9199981689453,4.46999979019165,112000,11.6262540817261,7.55924892425537,1,7.55924892425537,9.81941413879395,0,3.34550857543945,0.191574797034264,0,0,0,0,0,0,0,0,0,0,1,0
"Rotterdam",1900,"NLD","Europe",51.9199981689453,4.46999979019165,368000,12.8158378601074,7.55924892425537,1,7.55924892425537,9.81941413879395,0,3.34550857543945,0.191574797034264,0,0,0,0,0,0,0,0,0,0,0,1
"Roubaix",1900,"FRA","Europe",50.689998626709,3.17000007629395,267000,12.4950037002563,10.0358266830444,1,10.0358266830444,10.2784118652344,0,5.03542375564575,1.86760556697845,0,0,0,0,0,0,0,0,0,0,0,1
"Rouen",1200,"FRA","Europe",49.439998626709,1.0900000333786,40000,10.5966348648071,10.1355438232422,0,0,10.3370838165283,8.15813255310059,5.22574663162231,2.26221036911011,0,0,1,0,0,0,0,0,0,0,0,0
"Rouen",1300,"FRA","Europe",49.439998626709,1.0900000333786,50000,10.8197784423828,10.1355438232422,0,0,10.3370838165283,8.15813255310059,5.22574663162231,2.26221036911011,0,0,0,1,0,0,0,0,0,0,0,0
"Rouen",1400,"FRA","Europe",49.439998626709,1.0900000333786,80000,11.2897815704346,10.1355438232422,0,0,10.3370838165283,8.15813255310059,5.22574663162231,2.26221036911011,0,0,0,0,1,0,0,0,0,0,0,0
"Rouen",1500,"FRA","Europe",49.439998626709,1.0900000333786,50000,10.8197784423828,10.1355438232422,0,0,10.3370838165283,8.15813255310059,5.22574663162231,2.26221036911011,0,0,0,0,0,1,0,0,0,0,0,0
"Rouen",1600,"FRA","Europe",49.439998626709,1.0900000333786,60000,11.0020999908447,10.1355438232422,0,0,10.3370838165283,8.15813255310059,5.22574663162231,2.26221036911011,0,0,0,0,0,0,1,0,0,0,0,0
"Rouen",1700,"FRA","Europe",49.439998626709,1.0900000333786,63000,11.0508899688721,10.1355438232422,0,0,10.3370838165283,8.15813255310059,5.22574663162231,2.26221036911011,0,0,0,0,0,0,0,1,0,0,0,0
"Rouen",1750,"FRA","Europe",49.439998626709,1.0900000333786,67000,11.1124477386475,10.1355438232422,1,10.1355438232422,10.3370838165283,8.15813255310059,5.22574663162231,2.26221036911011,0,0,0,0,0,0,0,0,1,0,0,0
"Rouen",1800,"FRA","Europe",49.439998626709,1.0900000333786,80000,11.2897815704346,10.1355438232422,1,10.1355438232422,10.3370838165283,8.15813255310059,5.22574663162231,2.26221036911011,0,0,0,0,0,0,0,0,0,1,0,0
"Rouen",1850,"FRA","Europe",49.439998626709,1.0900000333786,104000,11.5521459579468,10.1355438232422,1,10.1355438232422,10.3370838165283,8.15813255310059,5.22574663162231,2.26221036911011,0,0,0,0,0,0,0,0,0,0,1,0
"Rouen",1900,"FRA","Europe",49.439998626709,1.0900000333786,185000,12.1281108856201,10.1355438232422,1,10.1355438232422,10.3370838165283,8.15813255310059,5.22574663162231,2.26221036911011,0,0,0,0,0,0,0,0,0,0,0,1
"Ruhr",1900,"DEU","Europe",51.3600006103516,8.22000026702881,766000,13.5489377975464,9.12146472930908,1,9.12146472930908,10.0971212387085,0,6.09309959411621,2.6681227684021,0,0,0,0,0,0,0,0,0,0,0,1
"Ryazan",1900,"RUS","Asia",54.6199989318848,39.7299995422363,44000,10.6919450759888,10.2231435775757,1,10.2231435775757,10.3156614303589,0,5.20557546615601,1.79571986198425,0,0,0,0,0,0,0,0,0,0,0,1
"Saarbrucken",1900,"DEU","Europe",49.2299995422363,6.98999977111816,75000,11.2252435684204,9.5906343460083,1,9.5906343460083,10.0147895812988,0,6.26909637451172,2.75461339950562,0,0,0,0,0,0,0,0,0,0,0,1
"Saharanpur",1900,"IND","Asia",29.9599990844727,77.5400009155273,65000,11.082142829895,4.47215557098389,1,4.47215557098389,8.7292652130127,10.3551025390625,7.21310520172119,2.74951648712158,0,0,0,0,0,0,0,0,0,0,0,1
"Saigon",1850,"VNM","Asia",10.75,106.650001525879,50000,10.8197784423828,0,1,0,10.2470645904541,10.3551025390625,5.62901878356934,1.26560008525848,0,0,0,0,0,0,0,0,0,0,1,0
"Saigon",1900,"VNM","Asia",10.75,106.650001525879,170000,12.043553352356,0,1,0,10.2470645904541,10.3551025390625,5.62901878356934,1.26560008525848,0,0,0,0,0,0,0,0,0,0,0,1
"Salem",1900,"IND","Asia",11.6499996185303,78.1500015258789,70000,11.1562509536743,0,1,0,9.73410987854004,10.3551025390625,6.88360214233398,2.53199458122253,0,0,0,0,0,0,0,0,0,0,0,1
"Salonica",1400,"GRC","Asia",40.6199989318848,22.9699993133545,42000,10.6454248428345,9.0450553894043,0,0,9.92377471923828,9.56668281555176,7.18792009353638,3.20284581184387,0,0,0,0,1,0,0,0,0,0,0,0
"Salonica",1500,"GRC","Asia",40.6199989318848,22.9699993133545,40000,10.5966348648071,9.0450553894043,0,0,9.92377471923828,9.56668281555176,7.18792009353638,3.20284581184387,0,0,0,0,0,1,0,0,0,0,0,0
"Salonica",1600,"GRC","Asia",40.6199989318848,22.9699993133545,50000,10.8197784423828,9.0450553894043,0,0,9.92377471923828,9.56668281555176,7.18792009353638,3.20284581184387,0,0,0,0,0,0,1,0,0,0,0,0
"Salonica",1700,"GRC","Asia",40.6199989318848,22.9699993133545,40000,10.5966348648071,9.0450553894043,0,0,9.92377471923828,9.56668281555176,7.18792009353638,3.20284581184387,0,0,0,0,0,0,0,1,0,0,0,0
"Salonica",1750,"GRC","Asia",40.6199989318848,22.9699993133545,45000,10.7144174575806,9.0450553894043,1,9.0450553894043,9.92377471923828,9.56668281555176,7.18792009353638,3.20284581184387,0,0,0,0,0,0,0,0,1,0,0,0
"Salonica",1800,"GRC","Asia",40.6199989318848,22.9699993133545,62000,11.0348892211914,9.0450553894043,1,9.0450553894043,9.92377471923828,9.56668281555176,7.18792009353638,3.20284581184387,0,0,0,0,0,0,0,0,0,1,0,0
"Salonica",1900,"GRC","Asia",40.6199989318848,22.9699993133545,140000,11.8493976593018,9.0450553894043,1,9.0450553894043,9.92377471923828,9.56668281555176,7.18792009353638,3.20284581184387,0,0,0,0,0,0,0,0,0,0,0,1
"Samara",1900,"RUS","Asia",53.2000007629395,50.1500015258789,99000,11.502875328064,9.13529491424561,1,9.13529491424561,10.0258388519287,0,5.3194751739502,2.15817642211914,0,0,0,0,0,0,0,0,0,0,0,1
"Sambhal",1900,"IND","Asia",28.5799999237061,78.5599975585938,42000,10.6454248428345,0,1,0,9.63964080810547,10.3551025390625,5.43288993835449,0.697920501232147,0,0,0,0,0,0,0,0,0,0,0,1
"Sanaa",1850,"YEM","Asia",15.3500003814697,44.2000007629395,40000,10.5966348648071,0,1,0,0,10.3551025390625,7.85481595993042,3.68428063392639,0,0,0,0,0,0,0,0,0,0,1,0
"Sanaa",1900,"YEM","Asia",15.3500003814697,44.2000007629395,58000,10.9681978225708,0,1,0,0,10.3551025390625,7.85481595993042,3.68428063392639,0,0,0,0,0,0,0,0,0,0,0,1
"Santander",1900,"ESP","Europe",43.4599990844727,-3.79999995231628,54000,10.8967390060425,0,1,0,9.14215469360352,10.3551025390625,7.2109055519104,3.39898490905762,0,0,0,0,0,0,0,0,0,0,0,1
"Sapporo",1900,"JPN","Asia",43.060001373291,141.350006103516,44000,10.6919450759888,9.0404748916626,1,9.0404748916626,9.01803016662598,0,7.09468984603882,3.13393092155457,0,0,0,0,0,0,0,0,0,0,0,1
"Saratov",1900,"RUS","Asia",51.5299987792969,46.0299987792969,163000,12.0015058517456,6.82393264770508,1,6.82393264770508,9.92570114135742,0,5.39121007919312,2.22053694725037,0,0,0,0,0,0,0,0,0,0,0,1
"Sasebo",1900,"JPN","Asia",33.1699981689453,129.720001220703,49000,10.7995758056641,0,1,0,8.58648681640625,9.84429740905762,6.17867994308472,3.02563786506653,0,0,0,0,0,0,0,0,0,0,0,1
"Saugor",1900,"IND","Asia",23.8400001525879,78.75,42000,10.6454248428345,0,1,0,0,10.3551025390625,6.34423208236694,1.90777730941772,0,0,0,0,0,0,0,0,0,0,0,1
"Semarang",1850,"IDN","Asia",-6.96999979019165,110.419998168945,40000,10.5966348648071,0,1,0,9.81894779205322,10.3551025390625,7.36029958724976,2.56847667694092,0,0,0,0,0,0,0,0,0,0,1,0
"Semarang",1900,"IDN","Asia",-6.96999979019165,110.419998168945,89000,11.3963918685913,0,1,0,9.81894779205322,10.3551025390625,7.36029958724976,2.56847667694092,0,0,0,0,0,0,0,0,0,0,0,1
"Sendai",1700,"JPN","Asia",38.2599983215332,140.880004882812,61000,11.0186290740967,9.37002468109131,0,0,9.5222339630127,0,7.0419716835022,3.19936609268188,0,0,0,0,0,0,0,1,0,0,0,0
"Sendai",1750,"JPN","Asia",38.2599983215332,140.880004882812,66000,11.0974102020264,9.37002468109131,1,9.37002468109131,9.5222339630127,0,7.0419716835022,3.19936609268188,0,0,0,0,0,0,0,0,1,0,0,0
"Sendai",1800,"JPN","Asia",38.2599983215332,140.880004882812,62000,11.0348892211914,9.37002468109131,1,9.37002468109131,9.5222339630127,0,7.0419716835022,3.19936609268188,0,0,0,0,0,0,0,0,0,1,0,0
"Sendai",1900,"JPN","Asia",38.2599983215332,140.880004882812,90000,11.4075651168823,9.37002468109131,1,9.37002468109131,9.5222339630127,0,7.0419716835022,3.19936609268188,0,0,0,0,0,0,0,0,0,0,0,1
"Seoul",1400,"KOR","Asia",37.5499992370605,126.98999786377,1e+05,11.5129251480103,9.09822654724121,0,0,9.34042739868164,0,6.88491296768188,3.22426271438599,0,0,0,0,1,0,0,0,0,0,0,0
"Seoul",1500,"KOR","Asia",37.5499992370605,126.98999786377,125000,11.7360687255859,9.09822654724121,0,0,9.34042739868164,0,6.88491296768188,3.22426271438599,0,0,0,0,0,1,0,0,0,0,0,0
"Seoul",1700,"KOR","Asia",37.5499992370605,126.98999786377,158000,11.9703502655029,9.09822654724121,0,0,9.34042739868164,0,6.88491296768188,3.22426271438599,0,0,0,0,0,0,0,1,0,0,0,0
"Seoul",1750,"KOR","Asia",37.5499992370605,126.98999786377,187000,12.1388635635376,9.09822654724121,1,9.09822654724121,9.34042739868164,0,6.88491296768188,3.22426271438599,0,0,0,0,0,0,0,0,1,0,0,0
"Seoul",1800,"KOR","Asia",37.5499992370605,126.98999786377,194000,12.1756134033203,9.09822654724121,1,9.09822654724121,9.34042739868164,0,6.88491296768188,3.22426271438599,0,0,0,0,0,0,0,0,0,1,0,0
"Seoul",1850,"KOR","Asia",37.5499992370605,126.98999786377,183000,12.117241859436,9.09822654724121,1,9.09822654724121,9.34042739868164,0,6.88491296768188,3.22426271438599,0,0,0,0,0,0,0,0,0,0,1,0
"Seoul",1900,"KOR","Asia",37.5499992370605,126.98999786377,195000,12.1807546615601,9.09822654724121,1,9.09822654724121,9.34042739868164,0,6.88491296768188,3.22426271438599,0,0,0,0,0,0,0,0,0,0,0,1
"Serajevo",1900,"BIH","Europe",43.9099998474121,18.2700004577637,44000,10.6919450759888,9.49393939971924,1,9.49393939971924,9.7077522277832,7.9575252532959,7.38859748840332,3.45776176452637,0,0,0,0,0,0,0,0,0,0,0,1
"Serampur",1900,"IND","Asia",22.7600002288818,88.3199996948242,75000,11.2252435684204,0,1,0,10.2799243927002,10.3551025390625,2.33075594902039,0.421288192272186,0,0,0,0,0,0,0,0,0,0,0,1
"Sevastopol",1850,"UKR","Europe",44.6599998474121,33.6500015258789,43000,10.6689558029175,9.05345058441162,1,9.05345058441162,10.1408548355103,0,6.44441175460815,2.74063181877136,0,0,0,0,0,0,0,0,0,0,1,0
"Sevastopol",1900,"UKR","Europe",44.6599998474121,33.6500015258789,57000,10.9508066177368,9.05345058441162,1,9.05345058441162,10.1408548355103,0,6.44441175460815,2.74063181877136,0,0,0,0,0,0,0,0,0,0,0,1
"Shahjahanpur",1800,"IND","Asia",27.8700008392334,79.9000015258789,50000,10.8197784423828,0,1,0,9.71792316436768,10.3551025390625,5.08597040176392,0.462886154651642,0,0,0,0,0,0,0,0,0,1,0,0
"Shahjahanpur",1900,"IND","Asia",27.8700008392334,79.9000015258789,76000,11.2384881973267,0,1,0,9.71792316436768,10.3551025390625,5.08597040176392,0.462886154651642,0,0,0,0,0,0,0,0,0,0,0,1
"Shanghai",1700,"CHN","Asia",31.2199993133545,121.470001220703,45000,10.7144174575806,0,0,0,10.3492374420166,0,2.93119382858276,0.295117020606995,0,0,0,0,0,0,0,1,0,0,0,0
"Shanghai",1750,"CHN","Asia",31.2199993133545,121.470001220703,60000,11.0020999908447,0,1,0,10.3492374420166,0,2.93119382858276,0.295117020606995,0,0,0,0,0,0,0,0,1,0,0,0
"Shanghai",1800,"CHN","Asia",31.2199993133545,121.470001220703,90000,11.4075651168823,0,1,0,10.3492374420166,0,2.93119382858276,0.295117020606995,0,0,0,0,0,0,0,0,0,1,0,0
"Shanghai",1850,"CHN","Asia",31.2199993133545,121.470001220703,185000,12.1281108856201,0,1,0,10.3492374420166,0,2.93119382858276,0.295117020606995,0,0,0,0,0,0,0,0,0,0,1,0
"Shanghai",1900,"CHN","Asia",31.2199993133545,121.470001220703,619000,13.3358602523804,0,1,0,10.3492374420166,0,2.93119382858276,0.295117020606995,0,0,0,0,0,0,0,0,0,0,0,1
"Shaohing",1900,"CHN","Asia",29.9899997711182,120.580001831055,90000,11.4075651168823,0,1,0,9.35563564300537,9.98739147186279,6.69309139251709,2.90215849876404,0,0,0,0,0,0,0,0,0,0,0,1
"Shasi",1900,"CHN","Asia",30.3099994659424,112.25,80000,11.2897815704346,4.49977588653564,1,4.49977588653564,10.0416049957275,9.43885898590088,5.37527847290039,2.09705352783203,0,0,0,0,0,0,0,0,0,0,0,1
"Sheffield",1800,"GBR","Europe",53.3800010681152,-1.46000003814697,44000,10.6919450759888,9.27019500732422,1,9.27019500732422,10.2113752365112,0,5.86852598190308,1.88656330108643,0,0,0,0,0,0,0,0,0,1,0,0
"Sheffield",1850,"GBR","Europe",53.3800010681152,-1.46000003814697,143000,11.8705997467041,9.27019500732422,1,9.27019500732422,10.2113752365112,0,5.86852598190308,1.88656330108643,0,0,0,0,0,0,0,0,0,0,1,0
"Sheffield",1900,"GBR","Europe",53.3800010681152,-1.46000003814697,403000,12.9066915512085,9.27019500732422,1,9.27019500732422,10.2113752365112,0,5.86852598190308,1.88656330108643,0,0,0,0,0,0,0,0,0,0,0,1
"Shenyang",1900,"CHN","Asia",41.8199996948242,123.410003662109,160000,11.9829292297363,8.91514873504639,1,8.91514873504639,9.23439407348633,0,6.40522861480713,2.35058689117432,0,0,0,0,0,0,0,0,0,0,0,1
"Shikarpur",1900,"PAK","Asia",27.9599990844727,68.6500015258789,48000,10.778956413269,0,1,0,0,10.3551025390625,4.69301462173462,1.25612652301788,0,0,0,0,0,0,0,0,0,0,0,1
"Shimonoseki",1900,"JPN","Asia",34.0099983215332,130.940002441406,68000,11.1272630691528,0,1,0,8.07689380645752,0,6.4898886680603,3.15796709060669,0,0,0,0,0,0,0,0,0,0,0,1
"Shiraz",1000,"IRN","Asia",29.6100006103516,52.5499992370605,52000,10.8589992523193,0,0,0,0,10.3551025390625,7.91631269454956,3.60859870910645,1,0,0,0,0,0,0,0,0,0,0,0
"Shiraz",1400,"IRN","Asia",29.6100006103516,52.5499992370605,80000,11.2897815704346,0,0,0,0,10.3551025390625,7.91631269454956,3.60859870910645,0,0,0,0,1,0,0,0,0,0,0,0
"Shiraz",1500,"IRN","Asia",29.6100006103516,52.5499992370605,60000,11.0020999908447,0,0,0,0,10.3551025390625,7.91631269454956,3.60859870910645,0,0,0,0,0,1,0,0,0,0,0,0
"Shiraz",1750,"IRN","Asia",29.6100006103516,52.5499992370605,40000,10.5966348648071,0,1,0,0,10.3551025390625,7.91631269454956,3.60859870910645,0,0,0,0,0,0,0,0,1,0,0,0
"Shiraz",1900,"IRN","Asia",29.6100006103516,52.5499992370605,53000,10.8780469894409,0,1,0,0,10.3551025390625,7.91631269454956,3.60859870910645,0,0,0,0,0,0,0,0,0,0,0,1
"Sholapur",1900,"IND","Asia",17.6599998474121,75.8899993896484,63000,11.0508899688721,0,1,0,0,10.3551025390625,6.41362857818604,2.01252484321594,0,0,0,0,0,0,0,0,0,0,0,1
"Sialkot",1900,"PAK","Asia",32.5099983215332,74.5400009155273,57000,10.9508066177368,7.54400873184204,1,7.54400873184204,9.47912979125977,10.3551025390625,7.07469892501831,2.74399161338806,0,0,0,0,0,0,0,0,0,0,0,1
"Sian",1000,"CHN","Asia",34.2599983215332,108.940002441406,50000,10.8197784423828,8.65185451507568,0,0,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,1,0,0,0,0,0,0,0,0,0,0,0
"Sian",1100,"CHN","Asia",34.2599983215332,108.940002441406,45000,10.7144174575806,8.65185451507568,0,0,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,1,0,0,0,0,0,0,0,0,0,0
"Sian",1200,"CHN","Asia",34.2599983215332,108.940002441406,40000,10.5966348648071,8.65185451507568,0,0,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,0,1,0,0,0,0,0,0,0,0,0
"Sian",1300,"CHN","Asia",34.2599983215332,108.940002441406,118000,11.6784400939941,8.65185451507568,0,0,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,0,0,1,0,0,0,0,0,0,0,0
"Sian",1400,"CHN","Asia",34.2599983215332,108.940002441406,115000,11.6526870727539,8.65185451507568,0,0,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,0,0,0,1,0,0,0,0,0,0,0
"Sian",1500,"CHN","Asia",34.2599983215332,108.940002441406,127000,11.7519426345825,8.65185451507568,0,0,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,0,0,0,0,1,0,0,0,0,0,0
"Sian",1600,"CHN","Asia",34.2599983215332,108.940002441406,138000,11.8350086212158,8.65185451507568,0,0,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,0,0,0,0,0,1,0,0,0,0,0
"Sian",1700,"CHN","Asia",34.2599983215332,108.940002441406,167000,12.025749206543,8.65185451507568,0,0,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,0,0,0,0,0,0,1,0,0,0,0
"Sian",1750,"CHN","Asia",34.2599983215332,108.940002441406,195000,12.1807546615601,8.65185451507568,1,8.65185451507568,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,0,0,0,0,0,0,0,1,0,0,0
"Sian",1800,"CHN","Asia",34.2599983215332,108.940002441406,224000,12.3194017410278,8.65185451507568,1,8.65185451507568,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,0,0,0,0,0,0,0,0,1,0,0
"Sian",1850,"CHN","Asia",34.2599983215332,108.940002441406,275000,12.5245265960693,8.65185451507568,1,8.65185451507568,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,0,0,0,0,0,0,0,0,0,1,0
"Sian",1900,"CHN","Asia",34.2599983215332,108.940002441406,250000,12.4292163848877,8.65185451507568,1,8.65185451507568,8.68398380279541,8.48347473144531,7.70510149002075,3.29016351699829,0,0,0,0,0,0,0,0,0,0,0,1
"Siangyang",1100,"CHN","Asia",34.3600006103516,108.76000213623,55000,10.9150886535645,9.11598587036133,0,0,9.11598587036133,8.48347473144531,7.71113348007202,3.24143576622009,0,1,0,0,0,0,0,0,0,0,0,0
"Siangyang",1200,"CHN","Asia",34.3600006103516,108.76000213623,47000,10.7579030990601,9.11598587036133,0,0,9.11598587036133,8.48347473144531,7.71113348007202,3.24143576622009,0,0,1,0,0,0,0,0,0,0,0,0
"Siangyang",1900,"CHN","Asia",34.3600006103516,108.76000213623,70000,11.1562509536743,9.11598587036133,1,9.11598587036133,9.11598587036133,8.48347473144531,7.71113348007202,3.24143576622009,0,0,0,0,0,0,0,0,0,0,0,1
"Sihizuoka",1900,"JPN","Asia",34.9900016784668,138.410003662109,43000,10.6689558029175,7.43543577194214,1,7.43543577194214,8.7457914352417,9.94965267181396,7.38059568405151,3.3167359828949,0,0,0,0,0,0,0,0,0,0,0,1
"Simbirsk",1900,"RUS","Asia",54.3199996948242,48.3800010681152,44000,10.6919450759888,10.2730398178101,1,10.2730398178101,10.3079996109009,0,5.4523983001709,2.24358367919922,0,0,0,0,0,0,0,0,0,0,0,1
"Simferopol",1900,"UKR","Europe",44.9500007629395,34.0999984741211,60000,11.0020999908447,8.74125671386719,1,8.74125671386719,10.0213413238525,0,6.2350640296936,2.50383043289185,0,0,0,0,0,0,0,0,0,0,0,1
"Singapore",1900,"SGP","Asia",1.3400000333786,103.699996948242,193000,12.1704454421997,0,1,0,5.38294124603271,10.3551025390625,5.6792688369751,1.90193784236908,0,0,0,0,0,0,0,0,0,0,0,1
"Sining",1900,"CHN","Asia",36.6300010681152,101.779998779297,60000,11.0020999908447,0,1,0,0,7.87054538726807,8.32246875762939,3.50309228897095,0,0,0,0,0,0,0,0,0,0,0,1
"Sivas",1100,"TUR","Asia",39.75,37.0099983215332,45000,10.7144174575806,0,0,0,8.28956031799316,0,7.67298173904419,3.25717806816101,0,1,0,0,0,0,0,0,0,0,0,0
"Sivas",1900,"TUR","Asia",39.75,37.0099983215332,43000,10.6689558029175,0,1,0,8.28956031799316,0,7.67298173904419,3.25717806816101,0,0,0,0,0,0,0,0,0,0,0,1
"Smolenskaya",1900,"RUS","Asia",44.7799987792969,38.7900009155273,57000,10.9508066177368,9.61692142486572,1,9.61692142486572,10.2614488601685,0,5.92185592651367,2.57225918769836,0,0,0,0,0,0,0,0,0,0,0,1
"Smyrna",1700,"TUR","Asia",38.4099998474121,27.1200008392334,135000,11.8130302429199,8.35223770141602,0,0,9.72499561309814,10.3551025390625,7.01776742935181,3.21468591690063,0,0,0,0,0,0,0,1,0,0,0,0
"Smyrna",1750,"TUR","Asia",38.4099998474121,27.1200008392334,130000,11.7752895355225,8.35223770141602,1,8.35223770141602,9.72499561309814,10.3551025390625,7.01776742935181,3.21468591690063,0,0,0,0,0,0,0,0,1,0,0,0
"Smyrna",1800,"TUR","Asia",38.4099998474121,27.1200008392334,125000,11.7360687255859,8.35223770141602,1,8.35223770141602,9.72499561309814,10.3551025390625,7.01776742935181,3.21468591690063,0,0,0,0,0,0,0,0,0,1,0,0
"Smyrna",1850,"TUR","Asia",38.4099998474121,27.1200008392334,150000,11.9183902740479,8.35223770141602,1,8.35223770141602,9.72499561309814,10.3551025390625,7.01776742935181,3.21468591690063,0,0,0,0,0,0,0,0,0,0,1,0
"Smyrna",1900,"TUR","Asia",38.4099998474121,27.1200008392334,201000,12.2110605239868,8.35223770141602,1,8.35223770141602,9.72499561309814,10.3551025390625,7.01776742935181,3.21468591690063,0,0,0,0,0,0,0,0,0,0,0,1
"Sofia",1800,"BGR","Europe",42.689998626709,23.3199996948242,46000,10.7363967895508,9.64819431304932,1,9.64819431304932,9.84061813354492,0,7.46262502670288,3.34233283996582,0,0,0,0,0,0,0,0,0,1,0,0
"Sofia",1900,"BGR","Europe",42.689998626709,23.3199996948242,67000,11.1124477386475,9.64819431304932,1,9.64819431304932,9.84061813354492,0,7.46262502670288,3.34233283996582,0,0,0,0,0,0,0,0,0,0,0,1
"Solingen",1900,"DEU","Europe",51.1800003051758,7.05000019073486,45000,10.7144174575806,9.28336238861084,1,9.28336238861084,10.0349464416504,0,5.81751680374146,2.4081826210022,0,0,0,0,0,0,0,0,0,0,0,1
"Soochow",1000,"CHN","Asia",31.2299995422363,120.400001525879,78000,11.2644643783569,0,0,0,10.176700592041,0,6.26466751098633,2.05302429199219,1,0,0,0,0,0,0,0,0,0,0,0
"Soochow",1100,"CHN","Asia",31.2299995422363,120.400001525879,88000,11.3850917816162,0,0,0,10.176700592041,0,6.26466751098633,2.05302429199219,0,1,0,0,0,0,0,0,0,0,0,0
"Soochow",1200,"CHN","Asia",31.2299995422363,120.400001525879,63000,11.0508899688721,0,0,0,10.176700592041,0,6.26466751098633,2.05302429199219,0,0,1,0,0,0,0,0,0,0,0,0
"Soochow",1300,"CHN","Asia",31.2299995422363,120.400001525879,91000,11.4186143875122,0,0,0,10.176700592041,0,6.26466751098633,2.05302429199219,0,0,0,1,0,0,0,0,0,0,0,0
"Soochow",1400,"CHN","Asia",31.2299995422363,120.400001525879,129000,11.7675676345825,0,0,0,10.176700592041,0,6.26466751098633,2.05302429199219,0,0,0,0,1,0,0,0,0,0,0,0
"Soochow",1500,"CHN","Asia",31.2299995422363,120.400001525879,122000,11.7117767333984,0,0,0,10.176700592041,0,6.26466751098633,2.05302429199219,0,0,0,0,0,1,0,0,0,0,0,0
"Soochow",1600,"CHN","Asia",31.2299995422363,120.400001525879,134000,11.8055953979492,0,0,0,10.176700592041,0,6.26466751098633,2.05302429199219,0,0,0,0,0,0,1,0,0,0,0,0
"Soochow",1700,"CHN","Asia",31.2299995422363,120.400001525879,140000,11.8493976593018,0,0,0,10.176700592041,0,6.26466751098633,2.05302429199219,0,0,0,0,0,0,0,1,0,0,0,0
"Soochow",1750,"CHN","Asia",31.2299995422363,120.400001525879,173000,12.0610466003418,0,1,0,10.176700592041,0,6.26466751098633,2.05302429199219,0,0,0,0,0,0,0,0,1,0,0,0
