"isocode","country","year","population","city_population","ln_population","city_pop_share","total_land_area","ln_wpot","post","ln_wpot_post","ln_all","ln_nworld","ln_oworld","ln_spot","ln_silagemaize","ln_maize","ln_cassava","cont_africa","cont_asia","cont_europe","cont_oceania","legor_gbr","legor_fra","legor_soc","legor_deu","legor_sca","colony_esp","colony_gbr","colony_fra","colony_prt","colony_oeu","ln_rugged","ln_tropical","ln_elevation","ln_disteq","malaria","ln_dist_coast","roman","protestant","attrade","ln_export","ydum1000","ydum1100","ydum1200","ydum1300","ydum1400","ydum1500","ydum1600","ydum1700","ydum1750","ydum1800","ydum1850","ydum1900","wpot_lr_vs_mars","all_lr_vs_mars","ln_wpot_ver2","ln_wpot_ver3","lat","lon"
"ALB","Albania",1600,200000.002980232,0,12.2060775756836,0,2829,5.08759641647339,0,0,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ALB","Albania",1700,300000.011920929,0,12.6115407943726,0,2829,5.08759641647339,0,0,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ALB","Albania",1750,346410.185098648,0,12.7553815841675,0,2829,5.08759641647339,1,5.08759641647339,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ALB","Albania",1800,400000.005960464,0,12.8992223739624,0,2829,5.08759641647339,1,5.08759641647339,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ALB","Albania",1850,5e+05,0,13.1223649978638,0,2829,5.08759641647339,1,5.08759641647339,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ALB","Albania",1900,800000.011920929,0,13.5923681259155,0,2829,5.08759641647339,1,5.08759641647339,6.5072774887085,5.08759641647339,6.5072774887085,0,3.61091780662537,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.23170220851898,0,6.56016731262207,3.71704578399658,0.0135508265654695,3.88963270187378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,347,272,5.61677122116089,5.3844952583313,41.1426734924316,20.0700588226318
"ARE","United Arab Emirates",1000,19199.5073109865,0,9.86269187927246,0,7613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9131736755371,54.3308906555176
"ARE","United Arab Emirates",1100,19199.5073109865,0,9.86269187927246,0,7613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9131736755371,54.3308906555176
"ARE","United Arab Emirates",1200,19199.5073109865,0,9.86269187927246,0,7613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9131736755371,54.3308906555176
"ARE","United Arab Emirates",1300,19199.5073109865,0,9.86269187927246,0,7613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.9131736755371,54.3308906555176
"ARE","United Arab Emirates",1400,19199.5073109865,0,9.86269187927246,0,7613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.9131736755371,54.3308906555176
"ARE","United Arab Emirates",1500,19199.5073109865,0,9.86269187927246,0,7613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.9131736755371,54.3308906555176
"ARE","United Arab Emirates",1600,24189.8633539677,0,10.0937299728394,0,7613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.9131736755371,54.3308906555176
