"city","isocode","continent","latitude","longitude","year","ln_city_population","ln_wpot","post","ln_wpot_post","ln_oworld","ln_tropics","ln_elevation","ln_rugged","ydum1000","ydum1200","ydum1300","ydum1400","ydum1500","ydum1600","ydum1700","ydum1750","ydum1800","ydum1850","ln_wpot_1000","ln_oworld_1000","ln_tropics_1000","ln_rugged_1000","ln_elevation_1000","ln_wpot_1200","ln_oworld_1200","ln_tropics_1200","ln_rugged_1200","ln_elevation_1200","ln_wpot_1300","ln_oworld_1300","ln_tropics_1300","ln_rugged_1300","ln_elevation_1300","ln_wpot_1400","ln_oworld_1400","ln_tropics_1400","ln_rugged_1400","ln_elevation_1400","ln_wpot_1500","ln_oworld_1500","ln_tropics_1500","ln_rugged_1500","ln_elevation_1500","ln_wpot_1600","ln_oworld_1600","ln_tropics_1600","ln_rugged_1600","ln_elevation_1600","ln_wpot_1700","ln_oworld_1700","ln_tropics_1700","ln_rugged_1700","ln_elevation_1700","ln_wpot_1750","ln_oworld_1750","ln_tropics_1750","ln_rugged_1750","ln_elevation_1750","ln_wpot_1800","ln_oworld_1800","ln_tropics_1800","ln_rugged_1800","ln_elevation_1800","ln_wpot_1850","ln_oworld_1850","ln_tropics_1850","ln_rugged_1850","ln_elevation_1850"
"bouillon","BEL","Europe",49.7999992370605,5.05999994277954,1700,6.90775537490845,9.62572288513184,0,0,10.2636127471924,0,5.89893817901611,2.52829074859619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62572288513184,10.2636127471924,0,2.52829074859619,5.89893817901611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bouillon","BEL","Europe",49.7999992370605,5.05999994277954,1750,7.60090255737305,9.62572288513184,1,9.62572288513184,10.2636127471924,0,5.89893817901611,2.52829074859619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62572288513184,10.2636127471924,0,2.52829074859619,5.89893817901611,0,0,0,0,0,0,0,0,0,0
"bouillon","BEL","Europe",49.7999992370605,5.05999994277954,1800,7.60090255737305,9.62572288513184,1,9.62572288513184,10.2636127471924,0,5.89893817901611,2.52829074859619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62572288513184,10.2636127471924,0,2.52829074859619,5.89893817901611,0,0,0,0,0
"bouillon","BEL","Europe",49.7999992370605,5.05999994277954,1850,8.00636768341064,9.62572288513184,1,9.62572288513184,10.2636127471924,0,5.89893817901611,2.52829074859619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62572288513184,10.2636127471924,0,2.52829074859619,5.89893817901611
"boulogne","FRA","Europe",50.7200012207031,1.61000001430511,1500,7.60090255737305,10.0864782333374,0,0,10.3501396179199,0,5.15782308578491,2.04470658302307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0864782333374,10.3501396179199,0,2.04470658302307,5.15782308578491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"boulogne","FRA","Europe",50.7200012207031,1.61000001430511,1700,8.29404926300049,10.0864782333374,0,0,10.3501396179199,0,5.15782308578491,2.04470658302307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0864782333374,10.3501396179199,0,2.04470658302307,5.15782308578491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"boulogne","FRA","Europe",50.7200012207031,1.61000001430511,1800,9.30565071105957,10.0864782333374,1,10.0864782333374,10.3501396179199,0,5.15782308578491,2.04470658302307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0864782333374,10.3501396179199,0,2.04470658302307,5.15782308578491,0,0,0,0,0
"boulogne","FRA","Europe",50.7200012207031,1.61000001430511,1850,10.2750511169434,10.0864782333374,1,10.0864782333374,10.3501396179199,0,5.15782308578491,2.04470658302307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0864782333374,10.3501396179199,0,2.04470658302307,5.15782308578491
"bourbourg","FRA","Europe",50.9500007629395,2.20000004768372,1700,8.51719284057617,10.0772829055786,0,0,10.3194761276245,0,5.04600238800049,1.85616385936737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0772829055786,10.3194761276245,0,1.85616385936737,5.04600238800049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bourbourg","FRA","Europe",50.9500007629395,2.20000004768372,1850,7.60090255737305,10.0772829055786,1,10.0772829055786,10.3194761276245,0,5.04600238800049,1.85616385936737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0772829055786,10.3194761276245,0,1.85616385936737,5.04600238800049
"bourg en bresse","FRA","Europe",46.2000007629395,5.21999979019165,1500,8.51719284057617,9.6395149230957,0,0,10.0545988082886,0,6.91196870803833,2.96753406524658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6395149230957,10.0545988082886,0,2.96753406524658,6.91196870803833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bourg en bresse","FRA","Europe",46.2000007629395,5.21999979019165,1600,8.51719284057617,9.6395149230957,0,0,10.0545988082886,0,6.91196870803833,2.96753406524658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6395149230957,10.0545988082886,0,2.96753406524658,6.91196870803833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bourg en bresse","FRA","Europe",46.2000007629395,5.21999979019165,1700,8.69951438903809,9.6395149230957,0,0,10.0545988082886,0,6.91196870803833,2.96753406524658,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6395149230957,10.0545988082886,0,2.96753406524658,6.91196870803833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bourg en bresse","FRA","Europe",46.2000007629395,5.21999979019165,1750,8.69951438903809,9.6395149230957,1,9.6395149230957,10.0545988082886,0,6.91196870803833,2.96753406524658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6395149230957,10.0545988082886,0,2.96753406524658,6.91196870803833,0,0,0,0,0,0,0,0,0,0
"bourg en bresse","FRA","Europe",46.2000007629395,5.21999979019165,1800,8.85366535186768,9.6395149230957,1,9.6395149230957,10.0545988082886,0,6.91196870803833,2.96753406524658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6395149230957,10.0545988082886,0,2.96753406524658,6.91196870803833,0,0,0,0,0
"bourg en bresse","FRA","Europe",46.2000007629395,5.21999979019165,1850,9.39266204833984,9.6395149230957,1,9.6395149230957,10.0545988082886,0,6.91196870803833,2.96753406524658,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6395149230957,10.0545988082886,0,2.96753406524658,6.91196870803833
"bourges","FRA","Europe",47.0800018310547,2.39000010490417,1300,9.68034362792969,9.80507946014404,0,0,10.214111328125,0,5.70437049865723,2.08657598495483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80507946014404,10.214111328125,0,2.08657598495483,5.70437049865723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bourges","FRA","Europe",47.0800018310547,2.39000010490417,1400,9.79812717437744,9.80507946014404,0,0,10.214111328125,0,5.70437049865723,2.08657598495483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80507946014404,10.214111328125,0,2.08657598495483,5.70437049865723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bourges","FRA","Europe",47.0800018310547,2.39000010490417,1500,10.3734912872314,9.80507946014404,0,0,10.214111328125,0,5.70437049865723,2.08657598495483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80507946014404,10.214111328125,0,2.08657598495483,5.70437049865723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bourges","FRA","Europe",47.0800018310547,2.39000010490417,1600,9.79812717437744,9.80507946014404,0,0,10.214111328125,0,5.70437049865723,2.08657598495483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80507946014404,10.214111328125,0,2.08657598495483,5.70437049865723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bourges","FRA","Europe",47.0800018310547,2.39000010490417,1700,9.54681301116943,9.80507946014404,0,0,10.214111328125,0,5.70437049865723,2.08657598495483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80507946014404,10.214111328125,0,2.08657598495483,5.70437049865723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bourges","FRA","Europe",47.0800018310547,2.39000010490417,1750,9.68034362792969,9.80507946014404,1,9.80507946014404,10.214111328125,0,5.70437049865723,2.08657598495483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80507946014404,10.214111328125,0,2.08657598495483,5.70437049865723,0,0,0,0,0,0,0,0,0,0
"bourges","FRA","Europe",47.0800018310547,2.39000010490417,1800,9.61580562591553,9.80507946014404,1,9.80507946014404,10.214111328125,0,5.70437049865723,2.08657598495483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80507946014404,10.214111328125,0,2.08657598495483,5.70437049865723,0,0,0,0,0
"bourges","FRA","Europe",47.0800018310547,2.39000010490417,1850,9.85219383239746,9.80507946014404,1,9.80507946014404,10.214111328125,0,5.70437049865723,2.08657598495483,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80507946014404,10.214111328125,0,2.08657598495483,5.70437049865723
"bournemouth","GBR","Europe",50.7299995422363,-1.98000001907349,1850,7.60090255737305,9.23084735870361,1,9.23084735870361,10.1466426849365,8.96890354156494,5.53269195556641,1.76399099826813,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23084735870361,10.1466426849365,8.96890354156494,1.76399099826813,5.53269195556641
"boves","ITA","Europe",44.310001373291,7.55000019073486,1800,8.69951438903809,8.61719608306885,1,8.61719608306885,9.14787578582764,10.1544380187988,7.58731031417847,3.71335363388062,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61719608306885,9.14787578582764,10.1544380187988,3.71335363388062,7.58731031417847,0,0,0,0,0
"boves","ITA","Europe",44.310001373291,7.55000019073486,1850,9.10497951507568,8.61719608306885,1,8.61719608306885,9.14787578582764,10.1544380187988,7.58731031417847,3.71335363388062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61719608306885,9.14787578582764,10.1544380187988,3.71335363388062,7.58731031417847
"bra","ITA","Europe",44.7000007629395,7.84999990463257,1800,8.85366535186768,8.88579940795898,1,8.88579940795898,9.61618041992188,9.84429740905762,7.59122657775879,3.52164030075073,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88579940795898,9.61618041992188,9.84429740905762,3.52164030075073,7.59122657775879,0,0,0,0,0
"bra","ITA","Europe",44.7000007629395,7.84999990463257,1850,9.10497951507568,8.88579940795898,1,8.88579940795898,9.61618041992188,9.84429740905762,7.59122657775879,3.52164030075073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88579940795898,9.61618041992188,9.84429740905762,3.52164030075073,7.59122657775879
"bradford","GBR","Europe",53.7900009155273,-1.75,1700,8.85366535186768,9.1149787902832,0,0,10.0777053833008,0,6.07601642608643,2.15233635902405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1149787902832,10.0777053833008,0,2.15233635902405,6.07601642608643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bradford","GBR","Europe",53.7900009155273,-1.75,1750,9.10497951507568,9.1149787902832,1,9.1149787902832,10.0777053833008,0,6.07601642608643,2.15233635902405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1149787902832,10.0777053833008,0,2.15233635902405,6.07601642608643,0,0,0,0,0,0,0,0,0,0
"bradford","GBR","Europe",53.7900009155273,-1.75,1800,9.47270488739014,9.1149787902832,1,9.1149787902832,10.0777053833008,0,6.07601642608643,2.15233635902405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1149787902832,10.0777053833008,0,2.15233635902405,6.07601642608643,0,0,0,0,0
"bradford","GBR","Europe",53.7900009155273,-1.75,1850,11.6082353591919,9.1149787902832,1,9.1149787902832,10.0777053833008,0,6.07601642608643,2.15233635902405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1149787902832,10.0777053833008,0,2.15233635902405,6.07601642608643
"braga","PRT","Europe",41.5499992370605,-8.42000007629395,1200,9.21034049987793,5.53872776031494,0,0,7.33529758453369,10.3551025390625,6.94654846191406,3.27221632003784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53872776031494,7.33529758453369,10.3551025390625,3.27221632003784,6.94654846191406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"braga","PRT","Europe",41.5499992370605,-8.42000007629395,1300,8.29404926300049,5.53872776031494,0,0,7.33529758453369,10.3551025390625,6.94654846191406,3.27221632003784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53872776031494,7.33529758453369,10.3551025390625,3.27221632003784,6.94654846191406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"braga","PRT","Europe",41.5499992370605,-8.42000007629395,1500,8.29404926300049,5.53872776031494,0,0,7.33529758453369,10.3551025390625,6.94654846191406,3.27221632003784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53872776031494,7.33529758453369,10.3551025390625,3.27221632003784,6.94654846191406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"braga","PRT","Europe",41.5499992370605,-8.42000007629395,1600,9.21034049987793,5.53872776031494,0,0,7.33529758453369,10.3551025390625,6.94654846191406,3.27221632003784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53872776031494,7.33529758453369,10.3551025390625,3.27221632003784,6.94654846191406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"braga","PRT","Europe",41.5499992370605,-8.42000007629395,1750,9.61580562591553,5.53872776031494,1,5.53872776031494,7.33529758453369,10.3551025390625,6.94654846191406,3.27221632003784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53872776031494,7.33529758453369,10.3551025390625,3.27221632003784,6.94654846191406,0,0,0,0,0,0,0,0,0,0
"braga","PRT","Europe",41.5499992370605,-8.42000007629395,1800,9.68034362792969,5.53872776031494,1,5.53872776031494,7.33529758453369,10.3551025390625,6.94654846191406,3.27221632003784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53872776031494,7.33529758453369,10.3551025390625,3.27221632003784,6.94654846191406,0,0,0,0,0
"braga","PRT","Europe",41.5499992370605,-8.42000007629395,1850,9.85219383239746,5.53872776031494,1,5.53872776031494,7.33529758453369,10.3551025390625,6.94654846191406,3.27221632003784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53872776031494,7.33529758453369,10.3551025390625,3.27221632003784,6.94654846191406
"braganca","PRT","Europe",41.7999992370605,-6.76000022888184,1750,8.29404926300049,4.48036003112793,1,4.48036003112793,8.33210945129395,10.3551025390625,7.16834878921509,3.11657929420471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48036003112793,8.33210945129395,10.3551025390625,3.11657929420471,7.16834878921509,0,0,0,0,0,0,0,0,0,0
"braganca","PRT","Europe",41.7999992370605,-6.76000022888184,1800,8.29404926300049,4.48036003112793,1,4.48036003112793,8.33210945129395,10.3551025390625,7.16834878921509,3.11657929420471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48036003112793,8.33210945129395,10.3551025390625,3.11657929420471,7.16834878921509,0,0,0,0,0
"braganca","PRT","Europe",41.7999992370605,-6.76000022888184,1850,8.51719284057617,4.48036003112793,1,4.48036003112793,8.33210945129395,10.3551025390625,7.16834878921509,3.11657929420471,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48036003112793,8.33210945129395,10.3551025390625,3.11657929420471,7.16834878921509
"braila","ROU","Europe",45.1199989318848,27.6200008392334,1800,9.68034362792969,8.65879440307617,1,8.65879440307617,10.3095111846924,0,5.80171537399292,2.30115222930908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65879440307617,10.3095111846924,0,2.30115222930908,5.80171537399292,0,0,0,0,0
"braila","ROU","Europe",45.1199989318848,27.6200008392334,1850,9.61580562591553,8.65879440307617,1,8.65879440307617,10.3095111846924,0,5.80171537399292,2.30115222930908,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65879440307617,10.3095111846924,0,2.30115222930908,5.80171537399292
"brandenburg","DEU","Europe",52.4099998474121,12.5500001907349,1600,8.85366535186768,9.90038394927979,0,0,10.2359523773193,0,4.96817779541016,1.2068258523941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90038394927979,10.2359523773193,0,1.2068258523941,4.96817779541016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"brandenburg","DEU","Europe",52.4099998474121,12.5500001907349,1700,8.85366535186768,9.90038394927979,0,0,10.2359523773193,0,4.96817779541016,1.2068258523941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90038394927979,10.2359523773193,0,1.2068258523941,4.96817779541016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"brandenburg","DEU","Europe",52.4099998474121,12.5500001907349,1750,8.98719692230225,9.90038394927979,1,9.90038394927979,10.2359523773193,0,4.96817779541016,1.2068258523941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90038394927979,10.2359523773193,0,1.2068258523941,4.96817779541016,0,0,0,0,0,0,0,0,0,0
"brandenburg","DEU","Europe",52.4099998474121,12.5500001907349,1800,9.39266204833984,9.90038394927979,1,9.90038394927979,10.2359523773193,0,4.96817779541016,1.2068258523941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90038394927979,10.2359523773193,0,1.2068258523941,4.96817779541016,0,0,0,0,0
"brandenburg","DEU","Europe",52.4099998474121,12.5500001907349,1850,9.90348720550537,9.90038394927979,1,9.90038394927979,10.2359523773193,0,4.96817779541016,1.2068258523941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90038394927979,10.2359523773193,0,1.2068258523941,4.96817779541016
"braniewo","POL","Europe",54.3800010681152,19.8099994659424,1400,7.60090255737305,10.3102531433105,0,0,10.250226020813,0,5.17464208602905,1.72236371040344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3102531433105,10.250226020813,0,1.72236371040344,5.17464208602905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"braniewo","POL","Europe",54.3800010681152,19.8099994659424,1500,8.00636768341064,10.3102531433105,0,0,10.250226020813,0,5.17464208602905,1.72236371040344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3102531433105,10.250226020813,0,1.72236371040344,5.17464208602905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"braniewo","POL","Europe",54.3800010681152,19.8099994659424,1600,8.51719284057617,10.3102531433105,0,0,10.250226020813,0,5.17464208602905,1.72236371040344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3102531433105,10.250226020813,0,1.72236371040344,5.17464208602905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"braniewo","POL","Europe",54.3800010681152,19.8099994659424,1800,8.51719284057617,10.3102531433105,1,10.3102531433105,10.250226020813,0,5.17464208602905,1.72236371040344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3102531433105,10.250226020813,0,1.72236371040344,5.17464208602905,0,0,0,0,0
"braniewo","POL","Europe",54.3800010681152,19.8099994659424,1850,9.10497951507568,10.3102531433105,1,10.3102531433105,10.250226020813,0,5.17464208602905,1.72236371040344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3102531433105,10.250226020813,0,1.72236371040344,5.17464208602905
"brasov","ROU","Europe",45.6599998474121,25.6100006103516,1500,8.69951438903809,9.88403606414795,0,0,9.9232816696167,0,6.99397897720337,3.25607991218567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88403606414795,9.9232816696167,0,3.25607991218567,6.99397897720337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"brasov","ROU","Europe",45.6599998474121,25.6100006103516,1600,9.21034049987793,9.88403606414795,0,0,9.9232816696167,0,6.99397897720337,3.25607991218567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88403606414795,9.9232816696167,0,3.25607991218567,6.99397897720337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"brasov","ROU","Europe",45.6599998474121,25.6100006103516,1700,9.39266204833984,9.88403606414795,0,0,9.9232816696167,0,6.99397897720337,3.25607991218567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88403606414795,9.9232816696167,0,3.25607991218567,6.99397897720337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
